title,deadline,country,estimated_value_eur,tender_url,notice_id,cpv_codes,description,buyer_name
Czechia – Tent for medical use,2026-01-05,CZE,,https://ted.europa.eu/en/notice/-/detail/858705-2025,858705-2025,33163000|38000000|33163000|33163000|33163000|38000000|38000000|38000000,Předmětem plnění této části veřejné zakázky je dodání podtlakové komory vhodné pro práci s patogeny bez rizika kontaminace vnějšího prostředí. Předmětem plnění této části veřejné zakázky je dodání mobilního PCR cycleru vhodného pro provádění PCR reakcí v polních podmínkách. Předmětem plnění této části veřejné zakázky je dodání stanů poskytujících zázemí mobilní laboratoři.,Česká zemědělská univerzita v Praze
Finland – Medical equipments,2026-01-28,FIN,,https://ted.europa.eu/en/notice/-/detail/858710-2025,858710-2025,33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000,"Ultraäänilaite dentaalikäyttöön ja ultraäänilaitteen käsikappale. Valokovettaja hoitokoneeseen. Valokovettaja langaton. Vitalometri kynämalli. Juurikanavamittari. Koneellinen juurenhoitolaite ja koneellisen juurenhoitolaitteen kulmakappale. Kapselinsekoittaja. Kuituvalo, hoitoyksikköön kiinnitettävä, mikromoottorikiinnitteinen. Kuituvalo, kynämallinen, langaton. Kulma- ja käsikappaleet hoitokoneisiin, preparointikappale, punainen, taivutettu, valollinen. Kulma- ja käsikappaleet hoitokoneisiin, preparointikappale, sininen, taivutettu, valollinen. Kulma- ja käsikappaleet hoitokoneisiin, profylaksiakappale, vihreä, ruuvattava kärjen kiinnitys, valollinen. Kulma- ja käsikappaleet hoitokoneisiin, suora. Kulma- ja käsikappaleet hoitokoneisiin, turbiini. Alginaatinsekoittaja, pöytämalli, vakuumisekoittaja. Sähköveitsi. Kirurginen porayksikkö valolla, kiruginen kulmakappale sininen ja kirurginen käsikappale sininen suora. Kirurginen porayksikkö valoton ja kirurginen käsikappale sininen suora. Vitalometri, juurikanavamittari -yhdistelmälaite.",Keski-Suomen hyvinvointialue
Latvia – Electrotherapy devices,,LVA,,https://ted.europa.eu/en/notice/-/detail/858848-2025,858848-2025,33158200|33158200,,"Valsts sabiedrība ar ierobežotu atbildību ""Bērnu klīniskā universitātes slimnīca"""
Czechia – Renal support devices,2026-01-20,CZE,,https://ted.europa.eu/en/notice/-/detail/858873-2025,858873-2025,33181000|33140000|33181000|33181000|33140000|33140000,"Předmětem této veřejné zakázky je zajištění řádných a včasných dodávek vázaného spotřebního materiálu po dobu účinnosti rámcové dohody (48 měsíců) a dále dodání nového zdravotnického prostředku, a to 4 ks intermitentních dialyzačních přístrojů pro Nefrologicko-dialyzační oddělení Krajské zdravotní, a.s. - Nemocnice Děčín, o.z. Předmětem této veřejné zakázky je zajištění řádných a včasných dodávek vázaného spotřebního materiálu po dobu účinnosti rámcové dohody (48 měsíců) a dále dodání nového zdravotnického prostředku, a to celkem 5 ks intermitentních dialyzačních přístrojů pro Nefrologicko-dialyzační oddělení Krajské zdravotní, a.s. - Nemocnice Děčín, o.z., a pro oddělení ARO Krajské zdravotní, a.s. - Nemocnice Chomutov, o.z., a 1 ks mobilní úpravny vody na principu reverzní osmózy na oddělení ARO Krajské zdravotní, a.s. - Nemocnice Chomutov, o.z., spolu s odpovídajícím příslušenstvím.","Krajská zdravotní, a.s."
Poland – Medical equipments,2026-01-22,POL,,https://ted.europa.eu/en/notice/-/detail/858920-2025,858920-2025,33100000|33100000,"1. Przedmiotem zamówienia jest dostawa systemu integracji sal operacyjnych – 1 system, w ramach realizowanego zadania inwestycyjnego pod nazwą „Rozbudowa i dostosowanie budynków O-RSK im. W. Degi w Poznaniu”. Zamawiający informuje, że Generalnym Wykonawcą ww. zadania jest wykonawca WARBUD S.A., który realizuje inwestycję na podstawie zawartej z Zamawiający umowy nr DT-SREM/31/2022 z dnia 15 czerwca 2023 r.. W związku z powyższym, Wykonawca, z którym zostanie zawarta umowa w wyniku rozstrzygnięcia niniejszego postępowania zobowiązany jest do współpracy i współdziałania w celu wykonania niniejszego zakresu prac z Generalnym Wykonawcą. 2. Przedmiot zamówienia został szczegółowo opisany w Załączniku do SWZ (Szczegółowy opis przedmiotu zamówienia/Opis wymaganych parametrów technicznych). 3. Zamawiający nie dopuszcza składania ofert częściowych",Ortopedyczno – Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu
Belgium – Operating tables,2026-01-14,BEL,,https://ted.europa.eu/en/notice/-/detail/858977-2025,858977-2025,33192230|33192230|33192230,"Het Jan Yperman ziekenhuis wenst voor het operatiekwartier nieuwe mobiele operatietafels aan te kopen. De opdracht omvat de aankoop, levering, installatie en de indienststelling. Hierbij zijn ook het onderhoud en de nodige opleidingen inbegrepen. We zijn op zoek naar 1 inschrijver die 20 mobiele, gemotoriseerde operatietafels kan aanbieden. Alle hulpstukken dienen uitwisselbaar te zijn op alle tafels. De tafels dienen minstens 30° Trendelenburg aan te kunnen, maar voor minstens 5 tafels dient ook minstens 45° Trendelenburg mogelijk te zijn. Het betreft een éénmalige levering na sluiting van de opdracht. Er dient een onderhoudscontract worden aangeboden, dat verlengd kan worden over de volledige levensduur van de tafels. Ook moet het mogelijk zijn om tijdens de levensduur extra (vervang)hulpstukken aan te kopen aan de modaliteiten van deze opdracht.",vzw Jan Yperman Ziekenhuis
Norway – Diagnostic devices,,NOR,,https://ted.europa.eu/en/notice/-/detail/858996-2025,858996-2025,33124100|33100000|33141510|33141625|33696500|71900000|85111800|85145000|85148000|33124100|33100000|33141510|33141625|33696500|71900000|85111800|85145000|85148000,"Sykehusinnkjøp HF invites the supplier market, through this “request for information”, to participate in a market dialogue to map providers and solutions for blood‑based biomarker tests for use in the specialist health service for Alzheimer’s disease in Norway.",SYKEHUSINNKJØP HF
Poland – Echocardiographs,2026-01-23,POL,,https://ted.europa.eu/en/notice/-/detail/859010-2025,859010-2025,33112340|33111000|33111720|33123220|33111700|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33112340|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700|33111000|33111720|33123220|33111700,"Przedmiotem zamówienia jest DOSTAWA APARATURY MEDYCZNEJ NA ODDZIAŁ INTENSYWNEGO NADZORU KARDIOLOGICZNEGO (OINK), ODDZIAŁ KARDIOLOGICZNY ORAZ PORADNIĘ KARDIOLOGICZNĄ; W RAMACH PRZEDSIĘWZIĘCIA PN. „POPRAWA EFEKTYWNOŚCI FUNKCJONOWANIA, DOSTĘPNOŚCI I JAKOŚCI UDZIELANYCH ŚWIADCZEŃ W ZAKRESIE KARDIOLOGII PRZEZ SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH” REALIZOWANEGO W RAMACH KRAJOWEGO PLANU ODBUDOWY I ZWIĘKSZENIA ODPORNOŚCI: KOMPONENT D „EFEKTYWNOŚĆ, DOSTĘPNOŚĆ I JAKOŚĆ SYSTEMU OCHRONY ZDROWIA” Inwestycja D1.1.1 „Rozwój i modernizacja infrastruktury centrów opieki wysokospecjalistycznej i innych podmiotów leczniczych”, określona szczegółowo w Opisie Przedmiotu Zamówienia (OPZ)/ Formularzu asortymentowo - cenowym - Załącznik nr 2 do SWZ oraz Formularzu parametrów technicznych – Załącznik nr 3 do SWZ. Przedmiotem zamówienia jest DOSTAWA APARATURY MEDYCZNEJ NA ODDZIAŁ INTENSYWNEGO NADZORU KARDIOLOGICZNEGO (OINK), ODDZIAŁ KARDIOLOGICZNY ORAZ PORADNIĘ KARDIOLOGICZNĄ; W RAMACH PRZEDSIĘWZIĘCIA PN. „POPRAWA EFEKTYWNOŚCI FUNKCJONOWANIA, DOSTĘPNOŚCI I JAKOŚCI UDZIELANYCH ŚWIADCZEŃ W ZAKRESIE KARDIOLOGII PRZEZ SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH” REALIZOWANEGO W RAMACH KRAJOWEGO PLANU ODBUDOWY I ZWIĘKSZENIA ODPORNOŚCI: KOMPONENT D „EFEKTYWNOŚĆ, DOSTĘPNOŚĆ I JAKOŚĆ SYSTEMU OCHRONY ZDROWIA” Inwestycja D1.1.1 „Rozwój i modernizacja infrastruktury centrów opieki wysokospecjalistycznej i innych podmiotów leczniczych”, określona szczegółowo w Opisie Przedmiotu Zamówienia (OPZ)/ Formularzu asortymentowo - cenowym - Załącznik nr 2 do SWZ oraz Formularzu parametrów technicznych – Załącznik nr 3 do SWZ. Przedmiotem zamówienia jest DOSTAWA APARATURY MEDYCZNEJ NA ODDZIAŁ INTENSYWNEGO NADZORU KARDIOLOGICZNEGO (OINK), ODDZIAŁ KARDIOLOGICZNY ORAZ PORADNIĘ KARDIOLOGICZNĄ; W RAMACH PRZEDSIĘWZIĘCIA PN. „POPRAWA EFEKTYWNOŚCI FUNKCJONOWANIA, DOSTĘPNOŚCI I JAKOŚCI UDZIELANYCH ŚWIADCZEŃ W ZAKRESIE KARDIOLOGII PRZEZ SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH” REALIZOWANEGO W RAMACH KRAJOWEGO PLANU ODBUDOWY I ZWIĘKSZENIA ODPORNOŚCI: KOMPONENT D „EFEKTYWNOŚĆ, DOSTĘPNOŚĆ I JAKOŚĆ SYSTEMU OCHRONY ZDROWIA” Inwestycja D1.1.1 „Rozwój i modernizacja infrastruktury centrów opieki wysokospecjalistycznej i innych podmiotów leczniczych”, określona szczegółowo w Opisie Przedmiotu Zamówienia (OPZ)/ Formularzu asortymentowo - cenowym - Załącznik nr 2 do SWZ oraz Formularzu parametrów technicznych – Załącznik nr 3 do SWZ. Przedmiotem zamówienia jest DOSTAWA APARATURY MEDYCZNEJ NA ODDZIAŁ INTENSYWNEGO NADZORU KARDIOLOGICZNEGO (OINK), ODDZIAŁ KARDIOLOGICZNY ORAZ PORADNIĘ KARDIOLOGICZNĄ; W RAMACH PRZEDSIĘWZIĘCIA PN. „POPRAWA EFEKTYWNOŚCI FUNKCJONOWANIA, DOSTĘPNOŚCI I JAKOŚCI UDZIELANYCH ŚWIADCZEŃ W ZAKRESIE KARDIOLOGII PRZEZ SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH” REALIZOWANEGO W RAMACH KRAJOWEGO PLANU ODBUDOWY I ZWIĘKSZENIA ODPORNOŚCI: KOMPONENT D „EFEKTYWNOŚĆ, DOSTĘPNOŚĆ I JAKOŚĆ SYSTEMU OCHRONY ZDROWIA” Inwestycja D1.1.1 „Rozwój i modernizacja infrastruktury centrów opieki wysokospecjalistycznej i innych podmiotów leczniczych”, określona szczegółowo w Opisie Przedmiotu Zamówienia (OPZ)/ Formularzu asortymentowo - cenowym - Załącznik nr 2 do SWZ oraz Formularzu parametrów technicznych – Załącznik nr 3 do SWZ. Przedmiotem zamówienia jest DOSTAWA APARATURY MEDYCZNEJ NA ODDZIAŁ INTENSYWNEGO NADZORU KARDIOLOGICZNEGO (OINK), ODDZIAŁ KARDIOLOGICZNY ORAZ PORADNIĘ KARDIOLOGICZNĄ; W RAMACH PRZEDSIĘWZIĘCIA PN. „POPRAWA EFEKTYWNOŚCI FUNKCJONOWANIA, DOSTĘPNOŚCI I JAKOŚCI UDZIELANYCH ŚWIADCZEŃ W ZAKRESIE KARDIOLOGII PRZEZ SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH” REALIZOWANEGO W RAMACH KRAJOWEGO PLANU ODBUDOWY I ZWIĘKSZENIA ODPORNOŚCI: KOMPONENT D „EFEKTYWNOŚĆ, DOSTĘPNOŚĆ I JAKOŚĆ SYSTEMU OCHRONY ZDROWIA” Inwestycja D1.1.1 „Rozwój i modernizacja infrastruktury centrów opieki wysokospecjalistycznej i innych podmiotów leczniczych”, określona szczegółowo w Opisie Przedmiotu Zamówienia (OPZ)/ Formularzu asortymentowo",SZPITAL SPECJALISTYCZNY IM. J. K. ŁUKOWICZA W CHOJNICACH
Poland – Medical equipments,2026-01-02,POL,,https://ted.europa.eu/en/notice/-/detail/859110-2025,859110-2025,33100000|33111620|24111500|71300000|45000000|45111300|45215140|45310000|45330000|45343000|45331000|45400000|45410000|45432000|45440000|33115000|45450000|45310000|45314300|45314000|45314320|33100000|33100000|33111620|24111500|71300000|45000000|45111300|45215140|45310000|45330000|45343000|45331000|45400000|45410000|45432000|45440000|45450000|45310000|45314300|45314000|45314320|33115000|33111620|24111500|71300000|45000000|45111300|45215140|45310000|45330000|45343000|45331000|45400000|45410000|45432000|45440000|45450000|45310000|45314300|45314000|45314320|33115000,"Przedmiotem zamówienia jest dostawa aparatu PET/CT wraz z niezbędną adaptacją pomieszczeń - szczegółowo opisana w załączniku nr 1 1 i 1a (Formularz oferty oraz oferty szczegółowej), załączniku nr 1b (Opis przedmiotu zamówienia PET/CT), załączniku nr 3 (Wzór umowy) oraz nr 6a (Opis robót adaptacyjnych PET/CT). Przedmiotem zamówienia jest dostawa aparatu SPECT wraz z niezbędną adaptacją pomieszczeń - szczegółowo opisane w załączniku nr 1 i 1a (Formularz oferty oraz oferty szczegółowej), załączniku nr 1c (Opis przedmiotu zamówienia SPECT), załączniku nr 3A (Wzór umowy) oraz nr 6b (Opis robót adaptacyjnych SPECT) do SWZ.",Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie - Państwowy Instytut Badawczy Oddział w Krakowie
Finland – Miscellaneous medical devices and products,2036-01-19,FIN,,https://ted.europa.eu/en/notice/-/detail/859115-2025,859115-2025,33190000|33157400|33190000|33157400,"Lapin hyvinvointialue perustaa dynaamisen hankintajärjestelmän (jäljempänä DPS) erilaisten hengityslaitteiden ja niiden tarvikkeiden hankkimiseen. Hankittavat laitteet/tuotteet määritellään tarkemmin kunkin dynaamisen hankintajärjestelmän sisäisessä kilpailutuksessa. Pyydämme osallistumishakemuksia perustettavaan dynaamiseen hankintajärjestelmään. Dynaamiseen hankintajärjestelmään voi hakea tarjoajaksi, jos täyttää soveltuvuusvaatimukset, jotka on ilmoitettu osallistumispyynnössä ja sen liitteissä. Dynaamiseen hankintajärjestelmään otetaan mukaan kaikki soveltuvuusvaatimukset täyttävät ehdokkaat. Mahdollisia hankintajärjestelmän sisäisissä kilpailutuksissa kilpailutettavia laitteita ja tarvikkeita ovat muun muassa: -respiraattorit -ventilaattorit -hengityskoneet Laitteita ja tarvikkeita hankitaan muun muassa yhteispäivystyksen, teho- ja valvontaosaston sekä leikkaus- ja anestesiayksikön käyttöön. Hankittaviin laitekokonaisuuksiin tulee sisältyä laitteiden ja niiden tarvikkeiden käyttöön liittyvät palvelut. Näihin palveluihin kuuluvat muun muassa laitteiden käytön edellyttämät tietojärjestelmät, määräaikaishuollot sekä muut vastaavat tukipalvelut, jotka varmistavat laitteiden asianmukaisen toiminnan ja käytettävyyden. Lapin hyvinvointialue varaa mahdollisuuden laitteiden koekäyttöön sisäisten kilpailutusten yhteydessä. Lapin hyvinvointialue arvioi osallistumispyynnön julkaisuhetkellä, että dynaamisen hankintajärjestelmän sisällä julkaistaan vuosien 2026 - 2036 aikana vuosittain 1 - 3 kilpailutusta. Määrä on alustava arvio, joka voi muuttua merkittävästikin Lapin hyvinvointialueen hankintoja ohjaavan ja vuosittain vahvistettavan talousarvion ja investointisuunnitelman perusteella. Lapin hyvinvointialue arvioi osallistumispyynnön julkaisuhetkellä dynaamisen hankintajärjestelmän koko keston kokonaisarvoksi enintään 2 000 000 euroa huomioiden kaikki järjestelmässä mahdollisesti tehdyt hankinnat. Arvio on alustava ja perustuu tällä hetkellä tiedossa olevaan hankintatarpeeseen. Lapin hyvinvointialue ei sitoudu mihinkään hankintamääriin tai määräostovelvoitteisiin tällä ilmoituksella. Dynaamisen hankintajärjestelmään voi jättää osallistumishakemuksia koko sen keston ajan. Se on voimassa hankintailmoituksessa ilmoitettuun päivään asti, ellei sitä keskeytetä tai muuteta dynaamisen hankintajärjestelmän voimassaollessa. Dynaamiseen hankintajärjestelmään voi hakea ehdokkaaksi, jos täyttää soveltuvuusvaatimukset, jotka on ilmoitettu ESPD-lomakkeella ja kohdassa muut ehdot. Dynaaminen hankintajärjestelmä on kuvattu tarkemmin osallistumispyynnössä ja sen liitteissä.",Lapin hyvinvointialue
Poland – Medical equipments,2026-01-26,POL,,https://ted.europa.eu/en/notice/-/detail/859149-2025,859149-2025,33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|33100000|31521000|39298500|39113100,"Zakres I Łóżka szpitalne z wyposażeniem Zakres II Kardiomonitory z centralnym systemem monitorowania Zakres III Parawan jednoskrzydłowy mobilny Zakres IV Parawan ochronny RTG Zakres V Stolik przyłóżkowy typu ""Przyjaciel"" Zakres VI Statyw na kroplówki Zakres VII Pompa infuzyjna strzykawkowa Zakres VIII Pompa infuzyjna objętościowa do żywienia dojelitowego Zakres IX Wózek inwalidzki Zakres X Bariatryczny podnośnik pacjenta Zakres XI Mobilny podnośnik pacjenta Zakres XII Wózek do przewożenia chorych Zakres XIII Fotel transportowy Zakres XIV Inhalator Zakres XV Ssaki Zakres XVI Rolka do przenoszenia pacjenta Zakres XVII Lampa bakteriobójcza przepływowa Zakres XVIII Koncentrator tlenu Zakres XIX Wózek opatrunkowy Zakres XX Chodzik czterokołowy Zakres XXI Aparat USG Zakres XXII Defibrylator wraz z podstawą jezdną Zakres XXIII Aparat EKG wraz ze stolikiem Zakres XXIV Wózek na leki Zakres XXV Stolik oddziałowy Zakres XXVI Waga dla pacjenta Zakres XXVII Lodówka na leki Zakres XXVIII Respirator z ramieniem układu pacjenta Zakres XXIX System do ogrzewania pacjenta ciepłym powietrzem Zakres XXX Pulsoksymetr z ładowarką Zakres XXXI Wózek oddziałowy Zakres XXXII Zamgławiacz Zakres XXXIII Wózek kąpielowy Zakres XXXIV Krzesło toaletowo-kąpielowe Zakres XXXV Zakres XXXVI Urządzenie do rehabilitacji kończyny górnej Zakres XXXVII Aparat do masażu uciskowego kończyny górnej i dolnej Zakres XXXVIII Rower treningowy Zakres XXXIX Bieżnia rehabilitacyjna Zakres XL Leżanka rehabilitacyjna Zakres XLI Ugul z wyposażeniem Zakres XLII Fotel masujący Zakres XLIII Lampy lawa Zakres XLIV Ściana wodna Zakres XLV Fotel biurowy",Miejskie Centrum Medyczne im. dr. Karola Jonschera w Łodzi
Austria – Beds for medical use,2026-01-22,AUT,,https://ted.europa.eu/en/notice/-/detail/859220-2025,859220-2025,33192100|33192000|33192100,"Lieferung und Inbetriebnahme von 25,00 Stück Untersuchungsliegen für das Universitätsklinikum für Innere Medizin III, mit Hämatologie, internistischer Onkologie, Hämostaseologie, Infektiologie, Rheumatologie und Onkologisches Zentrum, der Gemeinnützigen Salzburger Landesklinikenbetriebsges. m.b.H.",Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH
Czechia – Hospital beds,2026-01-22,CZE,,https://ted.europa.eu/en/notice/-/detail/859307-2025,859307-2025,33192120|50421000|33192120|50421000,"Předmětem veřejné zakázky je dodávka, instalace a uvedení do provozu 46 ks univerzálních nemocničních lůžek s příslušenstvím včetně pacientských stolků, a to včetně provedení zaškolení personálu příslušného oddělení zadavatele, poskytování záručního a pozáručního servisu.",Nemocnice Na Františku
Spain – Miscellaneous medical devices and products,2026-02-03,ESP,,https://ted.europa.eu/en/notice/-/detail/859374-2025,859374-2025,33190000|33190000|33190000,Desfibrilador monitor multiparamétrico Suministro de ecógrafos,"Área de Gobierno de Vicealcaldía, Portavoz, Seguridad y Emergencias del Ayuntamiento de Madrid"
Czechia – Reagents and contrast media,2026-02-02,CZE,,https://ted.europa.eu/en/notice/-/detail/859408-2025,859408-2025,33696000|33100000|33694000|38434000|33140000|33696500|33696000|33100000|33694000|38434000|33140000|33696500,"Předmětem veřejné zakázky jsou průběžné dodávky spotřebního materiálu pro acidobazické analyzátory včetně bezplatného vypůjčení těchto analyzátorů. Nabízené zboží/přístroje musí splňovat minimální technické parametry uvedené v Technické specifikaci, příloha č. 2 Zadávací dokumentace. Veřejná zakázka není rozdělená na části ve smyslu ustanovení § 35 ZZVZ.","Městská nemocnice Ostrava, příspěvková organizace"
Austria – Medical furniture,2026-01-22,AUT,,https://ted.europa.eu/en/notice/-/detail/859593-2025,859593-2025,33192000|33192300|33141720|33193120|33100000|33192000,"Lieferung und Inbetriebnahme von 40,00 Stück Patienten-Sitz-Liegewägen, von 62,00 Fahrdrehhocker, 5,00 Stück Gehhilfen, 6,00 Stück Toiletten-Rollstühlen und 1,00 Stück bariatrischen Toiletten-Rollstuhl für das Universitätsklinikum für Innere Medizin III, mit Hämatologie, internistischer Onkologie, Hämostaseologie, Infektiologie, Rheumatologie und Onkologisches Zentrum, der Gemeinnützigen Salzburger Landesklinikenbetriebsges. m.b.H.",Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH
Germany – Construction work for buildings relating to health,2026-01-27,DEU,,https://ted.europa.eu/en/notice/-/detail/859614-2025,859614-2025,45215100|33191000|45000000|45215100|33191000,"Grobmassen 38 Stück Pflegearbeitskombinationen, einschließlich Zubehör",Heidekreis-Klinikum gGmbH
Latvia – Electrotherapy devices,,LVA,,https://ted.europa.eu/en/notice/-/detail/859816-2025,859816-2025,33158200|33122000|33158200|33122000,,"Valsts sabiedrība ar ierobežotu atbildību ""Bērnu klīniskā universitātes slimnīca"""
Slovenia – Dental consumables,2026-01-14,SVN,,https://ted.europa.eu/en/notice/-/detail/859880-2025,859880-2025,33141800|33141800|33141800|33141800|33141800|33141800|33141800,"Kompoziti, polnilni in odtisni material Garniture zob in akrilati ORTODONTIJA za sistem ROTH 22",ZDRAVSTVENI DOM AJDOVŠČINA
Czechia – Medical equipments,2026-01-23,CZE,,https://ted.europa.eu/en/notice/-/detail/859954-2025,859954-2025,33100000|33100000,"Předmětem plnění veřejné zakázky je zápůjčka 1 ks Imunologický analyzátor ELISA se zárukou za jakost a plnou provozuschopnost min. po dobu plnění smlouvy včetně dodávek potřebného spotřebního materiálu, provádění periodických bezpečnostně technických kontrol a kalibrace zařízení. Bude se jednat o nové, nerepasované, nepoužité plně funkční a kompletní zdravotnické přístroje včetně příslušenství či technologií poskytované výrobcem a spolu se všemi právy nutnými k jeho řádnému a nerušenému užívání včetně odborné montáže, instalace, uvedení do plného provozu a včetně instruktáže personálu. Dodávka, instalace a uvedení zařízení do provozu v sídle zadavatele musí být provedeny v souladu s platnými právními předpisy ČR a normami a dle obecně závazných předpisů a doporučených metodik výrobce. Součástí plnění bude provádění všech validací nebo PBTK (periodických bezpečnostně technických kontrol) dodaného zdravotnického přístroje stanovených právními předpisy a výrobcem (dle zákona č. 375/2022 Sb. o zdravotnických prostředcích, v platném znění a jeho prováděcích předpisů), včetně jeho případné kalibrace či ověřování měřidel (dle zákona č. 505/1990 Sb., o metrologii, v platném znění a jeho prováděních předpisů) a dodávky potřebného spotřebního materiálu případně dalších služeb potřebných k provozu dodávaného zařízení po dobu 84 měsíců ode dne dodání zařízení při předpokládaném vytížení zařízení popsaném v Příloze č. 1 zadávací dokumentace. Technické požadavky na dodávaný přístroj jsou pak specifikovány v Příloze č. 2 zadávací dokumentace.","Oblastní nemocnice Příbram, a.s."
